ArchivePath,RunName,Status,Note,Dataset,Model,Pretrained,Dropout,Epochs,BestEpoch,Optimizer,FreezeBackbone,LrBackbone,LrFinetune,BatchSize,NumWorkers,ClassWeights,LabelSmoothing,DPEnabled,DPMode,NoiseMultiplier,TargetEpsilon,TargetDelta,MaxGradNorm,PoissonSampling,Clipping,GradSampleMode,BestValBalancedAccuracy,BestValAUC,BestValSensitivity,BestValSpecificity,BestValLoss,FinalTestBalancedAccuracy,FinalTestAUC,FinalTestSensitivity,FinalTestSpecificity,FinalTestLoss,BestModelTestBalancedAccuracy,BestModelTestAUC,BestModelTestSensitivity,BestModelTestSpecificity,BestModelTestLoss,FinalEpsilon,AverageEpochDuration,Duration,ArchiveTimestamp
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps3_clip350_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps3_clip350_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,23,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.58203125,3.0,1e-05,350.0,True,flat,hooks,0.6380789022298456,0.6781119823572653,0.6818181818181818,0.5943396226415094,0.6897634387016296,0.6227758007117438,0.6704853330990144,0.6666666666666666,0.5788849347568209,0.6763457894325257,0.6097161811871183,0.6533690669712813,0.6358024691358025,0.5836298932384342,0.6877199232578277,2.9988071396931986,00:00:21,00:10:29,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps3_clip400_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps3_clip400_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,14,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.58203125,3.0,1e-05,400.0,True,flat,hooks,0.6349087233521196,0.6883116883116883,0.8051948051948052,0.46462264150943394,0.6852636694908142,0.6148181099248715,0.6620681575209058,0.6388888888888888,0.5907473309608541,0.6820907354354858,0.5866174596898204,0.6443184980156115,0.7283950617283951,0.44483985765124556,0.6892728447914124,2.9988071396931986,00:00:21,00:10:30,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps3_clip400_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps3_clip400_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,14,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.58203125,3.0,1e-05,400.0,True,flat,hooks,0.6381554765988728,0.6885873560401863,0.8116883116883117,0.46462264150943394,0.6846783280372619,0.613988840560608,0.6629834658699822,0.6419753086419753,0.5860023724792408,0.6814519941806794,0.5907692983612319,0.6446480090212792,0.7283950617283951,0.4531435349940688,0.6886753022670746,2.9988071396931986,00:00:21,00:10:27,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps3_clip450_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps3_clip450_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,14,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.58203125,3.0,1e-05,450.0,True,flat,hooks,0.6310800049007597,0.6848198970840481,0.8116883116883117,0.45047169811320753,0.6864750742912292,0.6157627081411186,0.6574403585079741,0.6265432098765432,0.604982206405694,0.6855597078800202,0.5881606695663635,0.6402032716781629,0.7314814814814815,0.44483985765124556,0.6905794680118561,2.9988071396931986,00:00:21,00:10:27,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps3_clip450_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps3_clip450_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,14,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.58203125,3.0,1e-05,450.0,True,flat,hooks,0.6322592501837785,0.685202768929184,0.8116883116883117,0.4528301886792453,0.6863621473312378,0.6157627081411186,0.6574659871417483,0.6265432098765432,0.604982206405694,0.6854906618595124,0.5875675497561619,0.6404266069153376,0.7314814814814815,0.44365361803084225,0.6904887735843659,2.9988071396931986,00:00:21,00:10:28,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps5_clip275_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps5_clip275_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,20,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.143798828125,5.0,1e-05,275.0,True,flat,hooks,0.664068243077677,0.7094921587846117,0.7597402597402597,0.5683962264150944,0.6751185894012451,0.6522231009182373,0.6994566729639882,0.7469135802469136,0.5575326215895611,0.6570281267166138,0.6421345722947147,0.7045567710850431,0.7314814814814815,0.5527876631079478,0.6622826218605041,4.993888165165252,00:00:21,00:10:29,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps5_clip275_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps5_clip275_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,20,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.143798828125,5.0,1e-05,275.0,True,flat,hooks,0.6628889977946582,0.7093390100465573,0.7597402597402597,0.5660377358490566,0.6751029849052429,0.6516299811080357,0.6994823015977624,0.7469135802469136,0.5563463819691578,0.6570125877857208,0.6436777821712578,0.7045640935518358,0.7345679012345679,0.5527876631079478,0.66217600107193,4.993888165165252,00:00:21,00:10:28,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps5_clip300_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps5_clip300_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,20,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.143798828125,5.0,1e-05,300.0,True,flat,hooks,0.6617097525116393,0.7104416809605489,0.7597402597402597,0.5636792452830188,0.675840151309967,0.6441500812793814,0.6965313474803392,0.7283950617283951,0.5599051008303677,0.6593789994716645,0.6443917226835376,0.7023966433812223,0.7407407407407407,0.5480427046263345,0.6646463871002197,4.993888165165252,00:00:21,00:10:29,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps5_clip300_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps5_clip300_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,20,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.143798828125,5.0,1e-05,300.0,True,flat,hooks,0.6617097525116393,0.7107020338152414,0.7597402597402597,0.5636792452830188,0.6758188605308533,0.6445070515355213,0.6964361554120351,0.7314814814814815,0.5575326215895611,0.6593950688838959,0.6428485128069944,0.7025357702502819,0.7376543209876543,0.5480427046263345,0.6646859586238861,4.993888165165252,00:00:21,00:10:28,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps5_clip350_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps5_clip350_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,20,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.143798828125,5.0,1e-05,350.0,True,flat,hooks,0.6543432982112227,0.7104033937760352,0.7662337662337663,0.5424528301886793,0.6779993057250977,0.6379772417732086,0.6889855454505515,0.7160493827160493,0.5599051008303677,0.6642710506916046,0.6429693335090725,0.6965826047478875,0.7438271604938271,0.5421115065243179,0.6696131467819214,4.993888165165252,00:00:21,00:10:28,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps5_clip350_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps5_clip350_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,20,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.143798828125,5.0,1e-05,350.0,True,flat,hooks,0.6543432982112227,0.7106101445724087,0.7662337662337663,0.5424528301886793,0.6780347466468811,0.6373841219630069,0.6893553300235783,0.7160493827160493,0.5587188612099644,0.6641702592372895,0.6429693335090725,0.6962695692925033,0.7438271604938271,0.5421115065243179,0.6698514759540558,4.993888165165252,00:00:21,00:10:29,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps5_clip400_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps5_clip400_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,20,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.143798828125,5.0,1e-05,400.0,True,flat,hooks,0.646379563832394,0.7056940700808625,0.7597402597402597,0.5330188679245284,0.6805902719497681,0.6355992706823075,0.6835669200240176,0.7006172839506173,0.5705812574139977,0.6677396416664123,0.6275482184438294,0.6872354758871169,0.7438271604938271,0.5112692763938316,0.6748843491077423,4.993888165165252,00:00:21,00:10:27,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps5_clip400_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps5_clip400_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,20,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.143798828125,5.0,1e-05,400.0,True,flat,hooks,0.6475588091154129,0.7058165890713062,0.7597402597402597,0.535377358490566,0.6805921196937561,0.6377356003690524,0.6834863728892988,0.7037037037037037,0.571767497034401,0.6677794098854065,0.6271912481876895,0.6870560754506978,0.7407407407407407,0.5136417556346382,0.67496737241745,4.993888165165252,00:00:21,00:10:29,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps5_clip450_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps5_clip450_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,24,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.143798828125,5.0,1e-05,450.0,True,flat,hooks,0.6437147757902475,0.6895368782161236,0.7402597402597403,0.5471698113207547,0.6816773056983948,0.6382078994771758,0.676786315774058,0.6975308641975309,0.5788849347568209,0.6718362212181092,0.6275482184438294,0.6695700247499377,0.7438271604938271,0.5112692763938316,0.6771791458129883,4.993888165165252,00:00:21,00:10:28,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps5_clip450_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps5_clip450_dropout0_backbonelr10x_wd0_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,24,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,1.143798828125,5.0,1e-05,450.0,True,flat,hooks,0.6381095319774566,0.689307155109042,0.7337662337662337,0.5424528301886793,0.6817232966423035,0.6364285400465709,0.6767533646734912,0.6975308641975309,0.575326215895611,0.6719104945659637,0.6265981283774877,0.669357673212952,0.7407407407407407,0.5124555160142349,0.6773008525371551,4.993888165165252,00:00:21,00:10:29,2026-06-01T08:46:22
centralized_runs/archive/2026-06-01/bb10x_clipup_wd_sweep_9333043_20260601_084622/adam_fullbackbone_dp_targeteps8_clip275_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,adam_fullbackbone_dp_targeteps8_clip275_dropout0_backbonelr10x_801010_b128_e30_seed42_9333043,completed,"DP bb10x clip-up/weight-decay sweep from Slurm job 9333043. Extra settings not itemized: patient-grouped 80/10/10 manifest split; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; cache_rate=1; save_metric=balanced_accuracy; optimizer_betas=[0.9, 0.999]; optimizer_epsilon=8e-08; dp_accountant=prv; dp_fix_modules=True; dp_secure_mode=False; transforms=train/eval LoadImaged_im ensure_channel_first, RAS Orientationd, ResizeWithPadOrCropd 256x256, ScaleIntensityd; train adds RandAffined, RandFlipd_x/y, RandRotated; debug_grad_output=True; Sweep finding: best region eps8-10 clip275-300; clips 400-450 underperformed; weight_decay 0 vs 5e-5 had minimal effect.",PersistentDataset,ConvNeXtTiny,True,0.0,30,19,Adam,False,0.0001,0.0002,128,2,True,0.1,True,target_epsilon,0.8978271484375,8.0,1e-05,275.0,True,flat,hooks,0.6560891938250428,0.7074093359470718,0.7272727272727273,0.5849056603773585,0.6734869837760925,0.6612462106234348,0.7103561647847927,0.7685185185185185,0.5539739027283511,0.6497098326683044,0.6519814595140812,0.706442306284141,0.7345679012345679,0.5693950177935944,0.6603602528572082,7.992676334951384,00:00:21,00:10:31,2026-06-01T08:46:22
